building,date,kBtu
Chemistry Building,2016-12-01T05:00:00.000Z,2469997.5613386407
Chemistry Building,2017-01-01T05:00:00.000Z,2864603.134889634
Chemistry Building,2017-02-01T05:00:00.000Z,3138468.1200921433
Chemistry Building,2017-03-01T05:00:00.000Z,1876199.829093647
Chemistry Building,2017-04-01T04:00:00.000Z,3476422.2315552756
Chemistry Building,2017-05-01T04:00:00.000Z,11392278.456969792
Chemistry Building,2017-06-01T04:00:00.000Z,2496996.9639717746
Chemistry Building,2017-07-01T04:00:00.000Z,2645540.7554917727
Chemistry Building,2017-08-01T04:00:00.000Z,1775403.842336577
Chemistry Building,2017-09-01T04:00:00.000Z,1597771.3613226842
Chemistry Building,2017-10-01T04:00:00.000Z,674623.8140140974
Chemistry Building,2017-11-01T04:00:00.000Z,1879272.5060885218
Chemistry Building,2017-12-01T05:00:00.000Z,556.9256864705881
Chemistry Building,2018-01-01T05:00:00.000Z,589492.5147498776
Chemistry Building,2018-02-01T05:00:00.000Z,547378.608778724
Chemistry Building,2018-03-01T05:00:00.000Z,415345.1043535179
Chemistry Building,2018-04-01T04:00:00.000Z,43751.75025566773
Chemistry Building,2018-05-01T04:00:00.000Z,18427749.374453615
Chemistry Building,2018-06-01T04:00:00.000Z,67419248.59264807
Chemistry Building,2018-07-01T04:00:00.000Z,16480099.186954264
Chemistry Building,2018-08-01T04:00:00.000Z,1737.156054297208
Chemistry Building,2018-09-01T04:00:00.000Z,803323.9168223661
Chemistry Building,2018-10-01T04:00:00.000Z,6645095.018622567
Chemistry Building,2018-11-01T04:00:00.000Z,328836.65690957406
Chemistry Building,2018-12-01T05:00:00.000Z,394.4511581818184
Chemistry Building,2019-01-01T05:00:00.000Z,479688.15766687173
Chemistry Building,2019-02-01T05:00:00.000Z,301991.4186188662
Chemistry Building,2019-03-01T05:00:00.000Z,163853.7192285578
Chemistry Building,2019-04-01T04:00:00.000Z,602892.6655407414
Chemistry Building,2019-05-01T04:00:00.000Z,588101.0515558053
Chemistry Building,2019-06-01T04:00:00.000Z,725118.1071528787
Chemistry Building,2019-07-01T04:00:00.000Z,935378.7927870796
Chemistry Building,2019-08-01T04:00:00.000Z,1039827.9874291328
Chemistry Building,2019-09-01T04:00:00.000Z,909617.4601647329
Chemistry Building,2019-10-01T04:00:00.000Z,47043.836472105904
Engineering Annex,2014-10-01T04:00:00.000Z,72832.8627717102
Engineering Annex,2014-11-01T04:00:00.000Z,137286.94962343128
Engineering Annex,2014-12-01T05:00:00.000Z,186710.5260828713
Engineering Annex,2015-01-01T05:00:00.000Z,155374.05276357484
Engineering Annex,2015-02-01T05:00:00.000Z,145537
Engineering Annex,2015-03-01T05:00:00.000Z,114478
Engineering Annex,2015-04-01T04:00:00.000Z,39389
Engineering Annex,2015-05-01T04:00:00.000Z,0
Engineering Annex,2015-06-01T04:00:00.000Z,0
Engineering Annex,2015-07-01T04:00:00.000Z,0
Engineering Annex,2015-08-01T04:00:00.000Z,0
Engineering Annex,2015-09-01T04:00:00.000Z,119
Engineering Annex,2015-10-01T04:00:00.000Z,43911
Engineering Annex,2015-11-01T04:00:00.000Z,82650.31204550067
Engineering Annex,2015-12-01T05:00:00.000Z,93772
Engineering Annex,2016-01-01T05:00:00.000Z,137326
Engineering Annex,2016-02-01T05:00:00.000Z,107100
Engineering Annex,2016-03-01T05:00:00.000Z,72352
Engineering Annex,2016-04-01T04:00:00.000Z,52360
Engineering Annex,2016-05-01T04:00:00.000Z,0
Engineering Annex,2016-06-01T04:00:00.000Z,0
Engineering Annex,2016-07-01T04:00:00.000Z,0
Engineering Annex,2016-08-01T04:00:00.000Z,0
Engineering Annex,2016-09-01T04:00:00.000Z,0
Engineering Annex,2016-10-01T04:00:00.000Z,0
Engineering Annex,2016-11-01T04:00:00.000Z,56.1229055812288
Engineering Annex,2016-12-01T05:00:00.000Z,0
Engineering Annex,2017-01-01T05:00:00.000Z,0
Engineering Annex,2017-02-01T05:00:00.000Z,0
Engineering Annex,2017-03-01T05:00:00.000Z,0
Engineering Annex,2017-04-01T04:00:00.000Z,1447.8774029999997
Engineering Annex,2017-05-01T04:00:00.000Z,0
Engineering Annex,2017-06-01T04:00:00.000Z,0
Engineering Annex,2017-07-01T04:00:00.000Z,0
Engineering Annex,2017-08-01T04:00:00.000Z,36463.23157598842
Engineering Annex,2017-09-01T04:00:00.000Z,41101.4880889566
Engineering Annex,2017-10-01T04:00:00.000Z,0
Engineering Annex,2017-11-01T04:00:00.000Z,0
Engineering Annex,2017-12-01T05:00:00.000Z,0
Engineering Annex,2018-01-01T05:00:00.000Z,68812.40508653354
Engineering Annex,2018-02-01T05:00:00.000Z,50575.03079771223
Engineering Annex,2018-03-01T05:00:00.000Z,53053.3842550058
Engineering Annex,2018-04-01T04:00:00.000Z,37353.737417607335
Engineering Annex,2018-05-01T04:00:00.000Z,142.27640000000002
Engineering Annex,2018-06-01T04:00:00.000Z,352.440753
Engineering Annex,2018-07-01T04:00:00.000Z,0
Engineering Annex,2018-08-01T04:00:00.000Z,0
Engineering Annex,2018-09-01T04:00:00.000Z,0
Engineering Annex,2018-10-01T04:00:00.000Z,0
Engineering Annex,2018-11-01T04:00:00.000Z,0
Engineering Annex,2018-12-01T05:00:00.000Z,0
Engineering Annex,2019-01-01T05:00:00.000Z,0
Engineering Annex,2019-02-01T05:00:00.000Z,0
Engineering Annex,2019-03-01T05:00:00.000Z,0
Engineering Annex,2019-04-01T04:00:00.000Z,0
Engineering Annex,2019-05-01T04:00:00.000Z,0
Engineering Annex,2019-06-01T04:00:00.000Z,0
Engineering Annex,2019-07-01T04:00:00.000Z,0
Engineering Annex,2019-08-01T04:00:00.000Z,0
Engineering Annex,2019-09-01T04:00:00.000Z,0
Engineering Annex,2019-10-01T04:00:00.000Z,0
Cambridge Hall,2014-10-01T04:00:00.000Z,225375.31367115217
Cambridge Hall,2014-11-01T04:00:00.000Z,330901.4940709873
Cambridge Hall,2014-12-01T05:00:00.000Z,380643.8212929211
Cambridge Hall,2015-01-01T05:00:00.000Z,65494.094875184266
Cambridge Hall,2015-02-01T05:00:00.000Z,98480.65611925728
Cambridge Hall,2015-03-01T05:00:00.000Z,93271.2173957691
Cambridge Hall,2015-04-01T04:00:00.000Z,86086.08797140239
Cambridge Hall,2015-05-01T04:00:00.000Z,67024.79070897402
Cambridge Hall,2015-06-01T04:00:00.000Z,1614.3187343226623
Cambridge Hall,2015-07-01T04:00:00.000Z,8792.18818310756
Cambridge Hall,2015-08-01T04:00:00.000Z,182.78160300190083
Cambridge Hall,2015-09-01T04:00:00.000Z,10.809664693660801
Cambridge Hall,2015-10-01T04:00:00.000Z,21048.38255213825
Cambridge Hall,2015-11-01T04:00:00.000Z,14426.88166353233
Cambridge Hall,2015-12-01T05:00:00.000Z,88195.07153878822
Cambridge Hall,2016-01-01T05:00:00.000Z,125987.62470140697
Cambridge Hall,2016-02-01T05:00:00.000Z,48794.82642718487
Cambridge Hall,2016-03-01T05:00:00.000Z,7.8615743226624
Cambridge Hall,2016-04-01T04:00:00.000Z,0
Cambridge Hall,2016-05-01T04:00:00.000Z,43221.952929207546
Cambridge Hall,2016-06-01T04:00:00.000Z,42245.152319616755
Cambridge Hall,2016-07-01T04:00:00.000Z,54543.602650631736
Cambridge Hall,2016-08-01T04:00:00.000Z,125853.86973711458
Cambridge Hall,2016-09-01T04:00:00.000Z,29428.555443732133
Cambridge Hall,2016-10-01T04:00:00.000Z,122881.31611166878
Cambridge Hall,2016-11-01T04:00:00.000Z,104526.54338027032
Cambridge Hall,2016-12-01T05:00:00.000Z,129012.43369856339
Cambridge Hall,2017-01-01T05:00:00.000Z,209276.64203889458
Cambridge Hall,2017-02-01T05:00:00.000Z,155918.6711916374
Cambridge Hall,2017-03-01T05:00:00.000Z,80212.98827499995
Cambridge Hall,2017-04-01T04:00:00.000Z,53087.734266
Cambridge Hall,2017-05-01T04:00:00.000Z,39511.24822399999
Cambridge Hall,2017-06-01T04:00:00.000Z,15674.948325166666
Cambridge Hall,2017-07-01T04:00:00.000Z,28086.524942000004
Cambridge Hall,2017-08-01T04:00:00.000Z,7343.3412499999995
Cambridge Hall,2017-09-01T04:00:00.000Z,0
Cambridge Hall,2017-10-01T04:00:00.000Z,48522.74038121641
Cambridge Hall,2017-11-01T04:00:00.000Z,105380.2711309205
Cambridge Hall,2017-12-01T05:00:00.000Z,184853.56269210635
Cambridge Hall,2018-01-01T05:00:00.000Z,13876.2925
Cambridge Hall,2018-02-01T05:00:00.000Z,0
Cambridge Hall,2018-03-01T05:00:00.000Z,124073.17516410408
Cambridge Hall,2018-04-01T04:00:00.000Z,182992.2722826465
Cambridge Hall,2018-05-01T04:00:00.000Z,109335.36097884933
Cambridge Hall,2018-06-01T04:00:00.000Z,36623.691447434125
Cambridge Hall,2018-07-01T04:00:00.000Z,15094.75730236958
Cambridge Hall,2018-08-01T04:00:00.000Z,127413.30932382021
Cambridge Hall,2018-09-01T04:00:00.000Z,160075.16837786886
Cambridge Hall,2018-10-01T04:00:00.000Z,180666.4376720651
Cambridge Hall,2018-11-01T04:00:00.000Z,239806.71266460652
Cambridge Hall,2018-12-01T05:00:00.000Z,538353.7376809638
Cambridge Hall,2019-01-01T05:00:00.000Z,0
Cambridge Hall,2019-02-01T05:00:00.000Z,0
Cambridge Hall,2019-03-01T05:00:00.000Z,0
Cambridge Hall,2019-04-01T04:00:00.000Z,0
Cambridge Hall,2019-05-01T04:00:00.000Z,0
Cambridge Hall,2019-06-01T04:00:00.000Z,0
Cambridge Hall,2019-07-01T04:00:00.000Z,0
Cambridge Hall,2019-08-01T04:00:00.000Z,0
Cambridge Hall,2019-09-01T04:00:00.000Z,0
Cambridge Community Center,2014-10-01T04:00:00.000Z,0
Cambridge Community Center,2014-11-01T04:00:00.000Z,140821.67452150016
Cambridge Community Center,2014-12-01T05:00:00.000Z,187729.19576751825
Cambridge Community Center,2015-01-01T05:00:00.000Z,259718.58313207293
Cambridge Community Center,2015-02-01T05:00:00.000Z,258125.26788563895
Cambridge Community Center,2015-03-01T05:00:00.000Z,218967.90992471259
Cambridge Community Center,2015-04-01T04:00:00.000Z,182464.02444194834
Cambridge Community Center,2015-05-01T04:00:00.000Z,181401.82372721558
Cambridge Community Center,2015-06-01T04:00:00.000Z,224409.36682163167
Cambridge Community Center,2015-07-01T04:00:00.000Z,258339.41600159643
Cambridge Community Center,2015-08-01T04:00:00.000Z,237248.52043713394
Cambridge Community Center,2015-09-01T04:00:00.000Z,200318.93386107995
Cambridge Community Center,2015-10-01T04:00:00.000Z,169490.07127947477
Cambridge Community Center,2015-11-01T04:00:00.000Z,172348.026943386
Cambridge Community Center,2015-12-01T05:00:00.000Z,178697.1264645731
Cambridge Community Center,2016-01-01T05:00:00.000Z,211751.99045476285
Cambridge Community Center,2016-02-01T05:00:00.000Z,158066.93917978287
Cambridge Community Center,2016-03-01T05:00:00.000Z,143018.52521877442
Cambridge Community Center,2016-04-01T04:00:00.000Z,128683.72672902285
Cambridge Community Center,2016-05-01T04:00:00.000Z,51886.067816960734
Cambridge Community Center,2016-06-01T04:00:00.000Z,76781.29123590945
Cambridge Community Center,2016-07-01T04:00:00.000Z,125739.34514404077
Cambridge Community Center,2016-08-01T04:00:00.000Z,152706.2874164447
Cambridge Community Center,2016-09-01T04:00:00.000Z,135099.29663349275
Cambridge Community Center,2016-10-01T04:00:00.000Z,102673.09003287018
Cambridge Community Center,2016-11-01T04:00:00.000Z,48009.44603698613
Cambridge Community Center,2016-12-01T05:00:00.000Z,27644.48787410266
Cambridge Community Center,2017-01-01T05:00:00.000Z,27220.689002749157
Cambridge Community Center,2017-02-01T05:00:00.000Z,30424.56957381638
Cambridge Community Center,2017-03-01T05:00:00.000Z,251.6622946601401
Cambridge Community Center,2017-04-01T04:00:00.000Z,104203.6105016267
Cambridge Community Center,2017-05-01T04:00:00.000Z,144434.18281090283
Cambridge Community Center,2017-06-01T04:00:00.000Z,153960.19865852545
Cambridge Community Center,2017-07-01T04:00:00.000Z,294431.4507020756
Cambridge Community Center,2017-08-01T04:00:00.000Z,2302.6753354838725
Cambridge Community Center,2017-09-01T04:00:00.000Z,0
Cambridge Community Center,2017-10-01T04:00:00.000Z,105.68901999999996
Cambridge Community Center,2017-11-01T04:00:00.000Z,237751.59497031433
Cambridge Community Center,2017-12-01T05:00:00.000Z,8.56938
Cambridge Community Center,2018-01-01T05:00:00.000Z,0
Cambridge Community Center,2018-02-01T05:00:00.000Z,200.61870733333328
Cambridge Community Center,2018-03-01T05:00:00.000Z,2924.884118916668
Cambridge Community Center,2018-04-01T04:00:00.000Z,93.72759375
Cambridge Community Center,2018-05-01T04:00:00.000Z,257753.2849773527
Cambridge Community Center,2018-06-01T04:00:00.000Z,104138.7591293275
Cambridge Community Center,2018-07-01T04:00:00.000Z,157451.47675822722
Cambridge Community Center,2018-08-01T04:00:00.000Z,2979.932787096773
Cambridge Community Center,2018-09-01T04:00:00.000Z,0
Cambridge Community Center,2018-10-01T04:00:00.000Z,188105.6961
Cambridge Community Center,2018-11-01T04:00:00.000Z,12037.65311873158
Cambridge Community Center,2018-12-01T05:00:00.000Z,93.91694242424236
Cambridge Community Center,2019-01-01T05:00:00.000Z,6.477030512016719
Cambridge Community Center,2019-02-01T05:00:00.000Z,96.52864827586203
Cambridge Community Center,2019-03-01T05:00:00.000Z,9.372759375000001
Cambridge Community Center,2019-04-01T04:00:00.000Z,90.603340625
Cambridge Community Center,2019-05-01T04:00:00.000Z,3.570575
Cambridge Community Center,2019-06-01T04:00:00.000Z,96.40552499999997
Cambridge Community Center,2019-07-01T04:00:00.000Z,61.65192833333334
Cambridge Community Center,2019-08-01T04:00:00.000Z,1787.9059216666678
Cambridge Community Center,2019-09-01T04:00:00.000Z,0
Centreville Hall,2014-10-01T04:00:00.000Z,377608.8468617119
Centreville Hall,2014-11-01T04:00:00.000Z,638171.5938919182
Centreville Hall,2014-12-01T05:00:00.000Z,739396.9963941013
Centreville Hall,2015-01-01T05:00:00.000Z,935486.4095995562
Centreville Hall,2015-02-01T05:00:00.000Z,910682.361694915
Centreville Hall,2015-03-01T05:00:00.000Z,954879.4662947853
Centreville Hall,2015-04-01T04:00:00.000Z,497505.84962496883
Centreville Hall,2015-05-01T04:00:00.000Z,356721.21606789104
Centreville Hall,2015-06-01T04:00:00.000Z,238761.3329856802
Centreville Hall,2015-07-01T04:00:00.000Z,254005.39179319184
Centreville Hall,2015-08-01T04:00:00.000Z,279177.31161734904
Centreville Hall,2015-09-01T04:00:00.000Z,329039.70181794907
Centreville Hall,2015-10-01T04:00:00.000Z,488809.11589954037
Centreville Hall,2015-11-01T04:00:00.000Z,582811.2736096588
Centreville Hall,2015-12-01T05:00:00.000Z,591885.2024908498
Centreville Hall,2016-01-01T05:00:00.000Z,821398.4533378455
Centreville Hall,2016-02-01T05:00:00.000Z,867408.2195419263
Centreville Hall,2016-03-01T05:00:00.000Z,578546.3585754666
Centreville Hall,2016-04-01T04:00:00.000Z,499180.5709502903
Centreville Hall,2016-05-01T04:00:00.000Z,305519.1587783958
Centreville Hall,2016-06-01T04:00:00.000Z,221339.44749146845
Centreville Hall,2016-07-01T04:00:00.000Z,244486.23328772868
Centreville Hall,2016-08-01T04:00:00.000Z,300357.21641225426
Centreville Hall,2016-09-01T04:00:00.000Z,351887.02667545667
Centreville Hall,2016-10-01T04:00:00.000Z,421056.14853759523
Centreville Hall,2016-11-01T04:00:00.000Z,640279.8457108423
Centreville Hall,2016-12-01T05:00:00.000Z,748207.775856836
Centreville Hall,2017-01-01T05:00:00.000Z,814919.2489592051
Centreville Hall,2017-02-01T05:00:00.000Z,691103.629750249
Centreville Hall,2017-03-01T05:00:00.000Z,733285.6813299607
Centreville Hall,2017-04-01T04:00:00.000Z,386346.0218744662
Centreville Hall,2017-05-01T04:00:00.000Z,278449.6987259916
Centreville Hall,2017-06-01T04:00:00.000Z,219597.41692747813
Centreville Hall,2017-07-01T04:00:00.000Z,263010.53465385607
Centreville Hall,2017-08-01T04:00:00.000Z,300496.63252652675
Centreville Hall,2017-09-01T04:00:00.000Z,330153.99645738816
Centreville Hall,2017-10-01T04:00:00.000Z,345393.48656708736
Centreville Hall,2017-11-01T04:00:00.000Z,564364.6764882049
Centreville Hall,2017-12-01T05:00:00.000Z,684169.5267648721
Centreville Hall,2018-01-01T05:00:00.000Z,345010.4479096792
Centreville Hall,2018-02-01T05:00:00.000Z,988684.9479350732
Centreville Hall,2018-03-01T05:00:00.000Z,647725.8835661373
Centreville Hall,2018-04-01T04:00:00.000Z,492902.25180428755
Centreville Hall,2018-05-01T04:00:00.000Z,28234.65736203581
Centreville Hall,2018-06-01T04:00:00.000Z,467232.914677788
Centreville Hall,2018-07-01T04:00:00.000Z,1159861.8954669482
Centreville Hall,2018-08-01T04:00:00.000Z,237959.44127728476
Centreville Hall,2018-09-01T04:00:00.000Z,331739.27142390644
Centreville Hall,2018-10-01T04:00:00.000Z,418899.8961392749
Centreville Hall,2018-11-01T04:00:00.000Z,608469.9321863325
Centreville Hall,2018-12-01T05:00:00.000Z,627830.0577410958
Centreville Hall,2019-01-01T05:00:00.000Z,446496.36718750006
Centreville Hall,2019-02-01T05:00:00.000Z,536167.5528125
Centreville Hall,2019-03-01T05:00:00.000Z,153259.20232527482
Centreville Hall,2019-04-01T04:00:00.000Z,430074.3157876543
Centreville Hall,2019-05-01T04:00:00.000Z,354760.7408351769
Centreville Hall,2019-06-01T04:00:00.000Z,325893.9594865085
Centreville Hall,2019-07-01T04:00:00.000Z,300831.529504087
Centreville Hall,2019-08-01T04:00:00.000Z,393796.2905714994
Centreville Hall,2019-09-01T04:00:00.000Z,496301.248855188
Centreville Hall,2019-10-01T04:00:00.000Z,23833.871729029
Bel Air Hall,2014-10-01T04:00:00.000Z,848975.9441791303
Bel Air Hall,2014-11-01T04:00:00.000Z,905186.2512236062
Bel Air Hall,2014-12-01T05:00:00.000Z,891753.6829623114
Bel Air Hall,2015-01-01T05:00:00.000Z,678874.7220746984
Bel Air Hall,2015-02-01T05:00:00.000Z,129084.98169362584
Bel Air Hall,2015-03-01T05:00:00.000Z,504233.31552704575
Bel Air Hall,2015-04-01T04:00:00.000Z,175302.72693468415
Bel Air Hall,2015-05-01T04:00:00.000Z,260301.5259733578
Bel Air Hall,2015-06-01T04:00:00.000Z,228735.35936314502
Bel Air Hall,2015-07-01T04:00:00.000Z,234794.4642299965
Bel Air Hall,2015-08-01T04:00:00.000Z,215969.70702088813
Bel Air Hall,2015-09-01T04:00:00.000Z,232554.96033297447
Bel Air Hall,2015-10-01T04:00:00.000Z,346277.1109793037
Bel Air Hall,2015-11-01T04:00:00.000Z,312974.6762138246
Bel Air Hall,2015-12-01T05:00:00.000Z,433596.57618934824
Bel Air Hall,2016-01-01T05:00:00.000Z,612979.8909987559
Bel Air Hall,2016-02-01T05:00:00.000Z,579532.6060843818
Bel Air Hall,2016-03-01T05:00:00.000Z,376245.15926209616
