building,date,lbs_c02
Garrett Hall,2017-03-01T05:00:00.000Z,4.39899999965448
Garrett Hall,2017-04-01T04:00:00.000Z,898.6944999984698
Garrett Hall,2017-05-01T04:00:00.000Z,331.38250000394885
Garrett Hall,2017-06-01T04:00:00.000Z,3039.55
Garrett Hall,2017-07-01T04:00:00.000Z,3391.4700000000003
Garrett Hall,2017-08-01T04:00:00.000Z,32570.487500000003
Garrett Hall,2017-09-01T04:00:00.000Z,31969.732500000002
Garrett Hall,2017-10-01T04:00:00.000Z,0
Garrett Hall,2017-11-01T04:00:00.000Z,6309.12
Garrett Hall,2017-12-01T05:00:00.000Z,0
Garrett Hall,2018-01-01T05:00:00.000Z,0
Garrett Hall,2018-02-01T05:00:00.000Z,0
Garrett Hall,2018-03-01T05:00:00.000Z,3870.0456370000006
Garrett Hall,2018-04-01T04:00:00.000Z,4663.517806000001
Garrett Hall,2018-05-01T04:00:00.000Z,59.68296875
Garrett Hall,2018-06-01T04:00:00.000Z,6576.989453125
Garrett Hall,2018-07-01T04:00:00.000Z,51976.75904310998
Garrett Hall,2018-08-01T04:00:00.000Z,4020.2056144285643
Garrett Hall,2018-09-01T04:00:00.000Z,5051.796125056357
Garrett Hall,2018-10-01T04:00:00.000Z,5028.574373955945
Garrett Hall,2018-11-01T04:00:00.000Z,4191.15851478728
Garrett Hall,2018-12-01T05:00:00.000Z,3358.8220106243425
Garrett Hall,2019-01-01T05:00:00.000Z,3155.270096890313
Garrett Hall,2019-02-01T05:00:00.000Z,3120.311024637458
Garrett Hall,2019-03-01T05:00:00.000Z,817.496015625
Garrett Hall,2019-04-01T04:00:00.000Z,3664.506953125
Garrett Hall,2019-05-01T04:00:00.000Z,4185.716406250001
Garrett Hall,2019-06-01T04:00:00.000Z,2918.080625
Garrett Hall,2019-07-01T04:00:00.000Z,3357.7984375
Garrett Hall,2019-08-01T04:00:00.000Z,4184.838593750001
Garrett Hall,2019-09-01T04:00:00.000Z,5258.072031250001
Garrett Hall,2019-10-01T04:00:00.000Z,235.4028125
Montgomery Hall,2014-10-01T04:00:00.000Z,15275.579072270315
Montgomery Hall,2014-11-01T04:00:00.000Z,14044.333412335598
Montgomery Hall,2014-12-01T05:00:00.000Z,11519.274788533827
Montgomery Hall,2015-01-01T05:00:00.000Z,12331.312337894731
Montgomery Hall,2015-02-01T05:00:00.000Z,14408.4528
Montgomery Hall,2015-03-01T05:00:00.000Z,13794.095879999999
Montgomery Hall,2015-04-01T04:00:00.000Z,14105.220719999996
Montgomery Hall,2015-05-01T04:00:00.000Z,13091.788639999999
Montgomery Hall,2015-06-01T04:00:00.000Z,9918.871559999998
Montgomery Hall,2015-07-01T04:00:00.000Z,10302.45588
Montgomery Hall,2015-08-01T04:00:00.000Z,11888.347320000003
Montgomery Hall,2015-09-01T04:00:00.000Z,15101.457480000001
Montgomery Hall,2015-10-01T04:00:00.000Z,14317.040520000002
Montgomery Hall,2015-11-01T04:00:00.000Z,13470.575400000002
Montgomery Hall,2015-12-01T05:00:00.000Z,11942.32464
Montgomery Hall,2016-01-01T05:00:00.000Z,10396.27224
Montgomery Hall,2016-02-01T05:00:00.000Z,13511.27304
Montgomery Hall,2016-03-01T05:00:00.000Z,12890.734200000004
Montgomery Hall,2016-04-01T04:00:00.000Z,13997.526840000002
Montgomery Hall,2016-05-01T04:00:00.000Z,10015.417950000003
Montgomery Hall,2016-06-01T04:00:00.000Z,9591.06034722221
Montgomery Hall,2016-07-01T04:00:00.000Z,7046.671870519714
Montgomery Hall,2016-08-01T04:00:00.000Z,10216.30968
Montgomery Hall,2016-09-01T04:00:00.000Z,13397.880600000004
Montgomery Hall,2016-10-01T04:00:00.000Z,13705.88904
Montgomery Hall,2016-11-01T04:00:00.000Z,12422.315959999998
Montgomery Hall,2016-12-01T05:00:00.000Z,8049.327579921659
Montgomery Hall,2017-01-01T05:00:00.000Z,10693.409404177855
Montgomery Hall,2017-02-01T05:00:00.000Z,10.71832032781132
Montgomery Hall,2017-03-01T05:00:00.000Z,0
Montgomery Hall,2017-04-01T04:00:00.000Z,0
Montgomery Hall,2017-05-01T04:00:00.000Z,58.035000000000004
Montgomery Hall,2017-06-01T04:00:00.000Z,10476.245
Montgomery Hall,2017-07-01T04:00:00.000Z,10412.380000000001
Montgomery Hall,2017-08-01T04:00:00.000Z,10252.32
Montgomery Hall,2017-09-01T04:00:00.000Z,13946.95
Montgomery Hall,2017-10-01T04:00:00.000Z,14466.615000000002
Montgomery Hall,2017-11-01T04:00:00.000Z,11866.752999999802
Montgomery Hall,2017-12-01T05:00:00.000Z,10836.115
Montgomery Hall,2018-01-01T05:00:00.000Z,3687.7400000000002
Montgomery Hall,2018-02-01T05:00:00.000Z,0
Montgomery Hall,2018-03-01T05:00:00.000Z,3298.735528999999
Montgomery Hall,2018-04-01T04:00:00.000Z,3967.482692
Montgomery Hall,2018-05-01T04:00:00.000Z,0
Montgomery Hall,2018-06-01T04:00:00.000Z,0
Montgomery Hall,2018-07-01T04:00:00.000Z,0
Montgomery Hall,2018-08-01T04:00:00.000Z,4160.344351194408
Montgomery Hall,2018-09-01T04:00:00.000Z,5201.753454748384
Montgomery Hall,2018-10-01T04:00:00.000Z,4858.500987303197
Montgomery Hall,2018-11-01T04:00:00.000Z,4484.407593162317
Montgomery Hall,2018-12-01T05:00:00.000Z,3761.2208336900035
Montgomery Hall,2019-01-01T05:00:00.000Z,3251.1317989047157
Montgomery Hall,2019-02-01T05:00:00.000Z,3781.403983430353
Montgomery Hall,2019-03-01T05:00:00.000Z,1082.4007812500001
Montgomery Hall,2019-04-01T04:00:00.000Z,4334.137109375
Montgomery Hall,2019-05-01T04:00:00.000Z,3941.7342187500003
Montgomery Hall,2019-06-01T04:00:00.000Z,2617.61203125
Montgomery Hall,2019-07-01T04:00:00.000Z,3856.975625
Montgomery Hall,2019-08-01T04:00:00.000Z,4144.40125
Montgomery Hall,2019-09-01T04:00:00.000Z,5460.03515625
Montgomery Hall,2019-10-01T04:00:00.000Z,243.17890625
Jimenez Hall,2014-10-01T04:00:00.000Z,29210.430599999992
Jimenez Hall,2014-11-01T04:00:00.000Z,22514.781600000002
Jimenez Hall,2014-12-01T05:00:00.000Z,20760.661800000005
Jimenez Hall,2015-01-01T05:00:00.000Z,19069.506
Jimenez Hall,2015-02-01T05:00:00.000Z,19364.0058
Jimenez Hall,2015-03-01T05:00:00.000Z,5128.990200000001
Jimenez Hall,2015-04-01T04:00:00.000Z,26389.815686805534
Jimenez Hall,2015-05-01T04:00:00.000Z,31979.150100156818
Jimenez Hall,2015-06-01T04:00:00.000Z,40077.549296371006
Jimenez Hall,2015-07-01T04:00:00.000Z,32880.510116666665
Jimenez Hall,2015-08-01T04:00:00.000Z,47244.200000000004
Jimenez Hall,2015-09-01T04:00:00.000Z,48751.520000000004
Jimenez Hall,2015-10-01T04:00:00.000Z,32274.350000000002
Jimenez Hall,2015-11-01T04:00:00.000Z,26832.31
Jimenez Hall,2015-12-01T05:00:00.000Z,23585.530000000002
Jimenez Hall,2016-01-01T05:00:00.000Z,21162.370000000003
Jimenez Hall,2016-02-01T05:00:00.000Z,26338.88
Jimenez Hall,2016-03-01T05:00:00.000Z,24224.710000000003
Jimenez Hall,2016-04-01T04:00:00.000Z,28795.960000000003
Jimenez Hall,2016-05-01T04:00:00.000Z,30165.480000000003
Jimenez Hall,2016-06-01T04:00:00.000Z,211000.42
Jimenez Hall,2016-07-01T04:00:00.000Z,128929.39
Jimenez Hall,2016-08-01T04:00:00.000Z,365220.35000000003
Jimenez Hall,2016-09-01T04:00:00.000Z,38210.35
Jimenez Hall,2016-10-01T04:00:00.000Z,27713.7
Jimenez Hall,2016-11-01T04:00:00.000Z,24961.41
Jimenez Hall,2016-12-01T05:00:00.000Z,23522.99
Jimenez Hall,2017-01-01T05:00:00.000Z,67970.91
Jimenez Hall,2017-02-01T05:00:00.000Z,58963.030000000006
Jimenez Hall,2017-03-01T05:00:00.000Z,9.33462499983958
Jimenez Hall,2017-04-01T04:00:00.000Z,75337.6899999966
Jimenez Hall,2017-05-01T04:00:00.000Z,97169.4978587707
Jimenez Hall,2017-06-01T04:00:00.000Z,19862.280000000002
Jimenez Hall,2017-07-01T04:00:00.000Z,2.12
Jimenez Hall,2017-08-01T04:00:00.000Z,1.59
Jimenez Hall,2017-09-01T04:00:00.000Z,0
Jimenez Hall,2017-10-01T04:00:00.000Z,0
Jimenez Hall,2017-11-01T04:00:00.000Z,49749.964
Jimenez Hall,2017-12-01T05:00:00.000Z,0
Jimenez Hall,2018-01-01T05:00:00.000Z,0
Jimenez Hall,2018-02-01T05:00:00.000Z,0
Jimenez Hall,2018-05-01T04:00:00.000Z,175526.54573125
Jimenez Hall,2018-06-01T04:00:00.000Z,185529.90324999997
Jimenez Hall,2018-07-01T04:00:00.000Z,105473.5
Jimenez Hall,2018-08-01T04:00:00.000Z,0
Jimenez Hall,2018-09-01T04:00:00.000Z,0
Jimenez Hall,2018-10-01T04:00:00.000Z,0
Jimenez Hall,2018-11-01T04:00:00.000Z,0
Jimenez Hall,2018-12-01T05:00:00.000Z,0
Jimenez Hall,2019-01-01T05:00:00.000Z,0
Jimenez Hall,2019-02-01T05:00:00.000Z,0
Jimenez Hall,2019-03-01T05:00:00.000Z,19864.8207
Jimenez Hall,2019-04-01T04:00:00.000Z,54881.573300000004
Jimenez Hall,2019-05-01T04:00:00.000Z,64509.0756
Jimenez Hall,2019-06-01T04:00:00.000Z,58644.7824
Jimenez Hall,2019-07-01T04:00:00.000Z,55149.9903
Jimenez Hall,2019-08-01T04:00:00.000Z,55321.660675
Jimenez Hall,2019-09-01T04:00:00.000Z,52244.8015375
Jimenez Hall,2019-10-01T04:00:00.000Z,2515.935
Mckeldin Library,2014-10-01T04:00:00.000Z,562486.4609584087
Mckeldin Library,2014-11-01T04:00:00.000Z,319293.1598718548
Mckeldin Library,2014-12-01T05:00:00.000Z,515794.20882438193
Mckeldin Library,2015-01-01T05:00:00.000Z,527493.4539616939
Mckeldin Library,2015-02-01T05:00:00.000Z,520112.14285030245
Mckeldin Library,2015-03-01T05:00:00.000Z,510448.3632529653
Mckeldin Library,2015-04-01T04:00:00.000Z,459688.2822314104
Mckeldin Library,2015-05-01T04:00:00.000Z,488458.89464475773
Mckeldin Library,2015-06-01T04:00:00.000Z,519483.5372927418
Mckeldin Library,2015-07-01T04:00:00.000Z,600988.088
Mckeldin Library,2015-08-01T04:00:00.000Z,569666.4103999999
Mckeldin Library,2015-09-01T04:00:00.000Z,563193.5372
Mckeldin Library,2015-10-01T04:00:00.000Z,462331.52919999993
Mckeldin Library,2015-11-01T04:00:00.000Z,451860.764
Mckeldin Library,2015-12-01T05:00:00.000Z,483459.14407870383
Mckeldin Library,2016-01-01T05:00:00.000Z,417468.5503212963
Mckeldin Library,2016-02-01T05:00:00.000Z,426290.92519999994
Mckeldin Library,2016-03-01T05:00:00.000Z,435096.97880000004
Mckeldin Library,2016-04-01T04:00:00.000Z,446015.4876
Mckeldin Library,2016-05-01T04:00:00.000Z,333345.1536
Mckeldin Library,2016-06-01T04:00:00.000Z,344058.7644
Mckeldin Library,2016-07-01T04:00:00.000Z,400209.48720000003
Mckeldin Library,2016-08-01T04:00:00.000Z,403878.57120000006
Mckeldin Library,2016-09-01T04:00:00.000Z,394459.72919999994
Mckeldin Library,2016-10-01T04:00:00.000Z,372680.4816
Mckeldin Library,2016-11-01T04:00:00.000Z,297812.85120000003
Mckeldin Library,2016-12-01T05:00:00.000Z,267895.7928
Mckeldin Library,2017-01-01T05:00:00.000Z,274722.23520000005
Mckeldin Library,2017-02-01T05:00:00.000Z,249577.848
Mckeldin Library,2017-03-01T05:00:00.000Z,0
Mckeldin Library,2017-04-01T04:00:00.000Z,404430.69879990583
Mckeldin Library,2017-05-01T04:00:00.000Z,461221.89960011205
Mckeldin Library,2017-06-01T04:00:00.000Z,361807.68
Mckeldin Library,2017-07-01T04:00:00.000Z,359937.84
Mckeldin Library,2017-08-01T04:00:00.000Z,355439.2
Mckeldin Library,2017-09-01T04:00:00.000Z,363596.96
Mckeldin Library,2017-10-01T04:00:00.000Z,354629.36000000004
Mckeldin Library,2017-11-01T04:00:00.000Z,291707.76
Mckeldin Library,2017-12-01T05:00:00.000Z,301010.32
Mckeldin Library,2018-01-01T05:00:00.000Z,106468.52
Mckeldin Library,2018-02-01T05:00:00.000Z,0
Mckeldin Library,2018-05-01T04:00:00.000Z,227368.074525
Mckeldin Library,2018-06-01T04:00:00.000Z,60334.7536
Mckeldin Library,2018-07-01T04:00:00.000Z,0
Mckeldin Library,2018-08-01T04:00:00.000Z,0
Mckeldin Library,2018-09-01T04:00:00.000Z,0
Mckeldin Library,2018-10-01T04:00:00.000Z,230618.9425
Mckeldin Library,2018-11-01T04:00:00.000Z,17542.3375
Mckeldin Library,2018-12-01T05:00:00.000Z,136283.405
Mckeldin Library,2019-01-01T05:00:00.000Z,99540.89
Mckeldin Library,2019-02-01T05:00:00.000Z,61075.875
Mckeldin Library,2019-03-01T05:00:00.000Z,68351.98000000001
Mckeldin Library,2019-04-01T04:00:00.000Z,274914.8425
Mckeldin Library,2019-05-01T04:00:00.000Z,301978.7625
Mckeldin Library,2019-06-01T04:00:00.000Z,284396.2775
Mckeldin Library,2019-07-01T04:00:00.000Z,266415.7625
Mckeldin Library,2019-08-01T04:00:00.000Z,309373.0575
Mckeldin Library,2019-09-01T04:00:00.000Z,326614.885
Mckeldin Library,2019-10-01T04:00:00.000Z,15576.7
Plant Sciences Building,2014-10-01T04:00:00.000Z,596968.6353806809
Plant Sciences Building,2014-11-01T04:00:00.000Z,580341.4535387749
Plant Sciences Building,2014-12-01T05:00:00.000Z,584199.252760983
Plant Sciences Building,2015-01-01T05:00:00.000Z,601837.4318173387
Plant Sciences Building,2015-02-01T05:00:00.000Z,569971.416992193
Plant Sciences Building,2015-03-01T05:00:00.000Z,547022.8293693785
Plant Sciences Building,2015-04-01T04:00:00.000Z,580316.2231379383
Plant Sciences Building,2015-05-01T04:00:00.000Z,656358.687967633
Plant Sciences Building,2015-06-01T04:00:00.000Z,723023.8763319607
Plant Sciences Building,2015-07-01T04:00:00.000Z,720623.9199246704
Plant Sciences Building,2015-08-01T04:00:00.000Z,707792.4316444072
Plant Sciences Building,2015-09-01T04:00:00.000Z,707860.4368318183
Plant Sciences Building,2015-10-01T04:00:00.000Z,723313.5655314286
Plant Sciences Building,2015-11-01T04:00:00.000Z,671765.7621459907
Plant Sciences Building,2015-12-01T05:00:00.000Z,659261.0705625805
Plant Sciences Building,2016-01-01T05:00:00.000Z,687978.93104
Plant Sciences Building,2016-02-01T05:00:00.000Z,778325.72948
Plant Sciences Building,2016-03-01T05:00:00.000Z,683821.48912
Plant Sciences Building,2016-04-01T04:00:00.000Z,667613.8166000001
Plant Sciences Building,2016-05-01T04:00:00.000Z,403364.66171294125
Plant Sciences Building,2016-06-01T04:00:00.000Z,415929.8373670588
Plant Sciences Building,2016-07-01T04:00:00.000Z,461926.60700727266
Plant Sciences Building,2016-08-01T04:00:00.000Z,463660.13926240464
Plant Sciences Building,2016-09-01T04:00:00.000Z,436835.08869997767
Plant Sciences Building,2016-10-01T04:00:00.000Z,439156.2069244625
Plant Sciences Building,2016-11-01T04:00:00.000Z,376576.73393943073
Plant Sciences Building,2016-12-01T05:00:00.000Z,372905.31421372434
Plant Sciences Building,2017-01-01T05:00:00.000Z,373051.9761498702
Plant Sciences Building,2017-02-01T05:00:00.000Z,345365.3966557603
Plant Sciences Building,2017-03-01T05:00:00.000Z,198766.80517852533
Plant Sciences Building,2017-04-01T04:00:00.000Z,75852.18452302869
Plant Sciences Building,2017-05-01T04:00:00.000Z,507925.7327272727
Plant Sciences Building,2017-06-01T04:00:00.000Z,417465.44000000006
Plant Sciences Building,2017-07-01T04:00:00.000Z,904714.1919645162
Plant Sciences Building,2017-08-01T04:00:00.000Z,1505984.465985484
Plant Sciences Building,2017-09-01T04:00:00.000Z,735442.509819
Plant Sciences Building,2017-10-01T04:00:00.000Z,32888.66228571429
Plant Sciences Building,2017-11-01T04:00:00.000Z,240673.09428571427
Plant Sciences Building,2017-12-01T05:00:00.000Z,279552.02401680674
Plant Sciences Building,2018-01-01T05:00:00.000Z,756511.5762117647
Plant Sciences Building,2018-02-01T05:00:00.000Z,704636.5462
Plant Sciences Building,2018-03-01T05:00:00.000Z,413431.540625
Plant Sciences Building,2018-04-01T04:00:00.000Z,465126.41172499995
Plant Sciences Building,2018-05-01T04:00:00.000Z,44545.185088319704
Plant Sciences Building,2018-06-01T04:00:00.000Z,1279084.5493519215
Plant Sciences Building,2018-07-01T04:00:00.000Z,875829.0308958984
Plant Sciences Building,2018-08-01T04:00:00.000Z,8049.728016129027
Plant Sciences Building,2018-09-01T04:00:00.000Z,940315.5054387096
Plant Sciences Building,2018-10-01T04:00:00.000Z,764918.9521
Plant Sciences Building,2018-11-01T04:00:00.000Z,533128.9986090908
Plant Sciences Building,2018-12-01T05:00:00.000Z,592390.3293818182
Plant Sciences Building,2019-01-01T05:00:00.000Z,839394.5617090908
Plant Sciences Building,2019-02-01T05:00:00.000Z,451367.7198
Plant Sciences Building,2019-03-01T05:00:00.000Z,112314.41522976135
Plant Sciences Building,2019-04-01T04:00:00.000Z,425364.39189677424
Plant Sciences Building,2019-05-01T04:00:00.000Z,4521.834331797233
Plant Sciences Building,2019-06-01T04:00:00.000Z,376195.3910623377
Plant Sciences Building,2019-07-01T04:00:00.000Z,681261.6013090909
Plant Sciences Building,2019-08-01T04:00:00.000Z,194516.4016
Plant Sciences Building,2019-09-01T04:00:00.000Z,66406.11559999999
Plant Sciences Building,2019-10-01T04:00:00.000Z,3017.52
Shoemaker Building,2014-10-01T04:00:00.000Z,9795.956875
Shoemaker Building,2014-11-01T04:00:00.000Z,9747.501625
Shoemaker Building,2014-12-01T05:00:00.000Z,9721.19375
Shoemaker Building,2015-01-01T05:00:00.000Z,1875.302338999999
Shoemaker Building,2015-02-01T05:00:00.000Z,1848.8154299999974
Shoemaker Building,2015-03-01T05:00:00.000Z,2080.119832
Shoemaker Building,2015-04-01T04:00:00.000Z,1995.511055999997
Shoemaker Building,2015-05-01T04:00:00.000Z,1805.690496000002
Shoemaker Building,2015-06-01T04:00:00.000Z,1805.6612399999985
Shoemaker Building,2015-07-01T04:00:00.000Z,1661.1060719999966
Shoemaker Building,2015-08-01T04:00:00.000Z,1640.5104309999997
Shoemaker Building,2015-09-01T04:00:00.000Z,1956.5809129999989
Shoemaker Building,2015-10-01T04:00:00.000Z,1993.9689150000017
Shoemaker Building,2015-11-01T04:00:00.000Z,1825.202816999999
Shoemaker Building,2015-12-01T05:00:00.000Z,2100.305570999998
Shoemaker Building,2016-01-01T05:00:00.000Z,2050.4866839999977
Shoemaker Building,2016-02-01T05:00:00.000Z,2046.3920100000003
Shoemaker Building,2016-03-01T05:00:00.000Z,1978.2265370000014
Shoemaker Building,2016-04-01T04:00:00.000Z,2035.5432809999984
Shoemaker Building,2016-05-01T04:00:00.000Z,2010.0998360000012
Shoemaker Building,2016-06-01T04:00:00.000Z,1817.8024799999985
Shoemaker Building,2016-07-01T04:00:00.000Z,1959.6219999999998
Shoemaker Building,2016-08-01T04:00:00.000Z,2048.2290959999964
Shoemaker Building,2016-09-01T04:00:00.000Z,1779.578455999999
Shoemaker Building,2016-10-01T04:00:00.000Z,2093.6360509999995
Shoemaker Building,2016-11-01T04:00:00.000Z,2290.9290809999957
Shoemaker Building,2016-12-01T05:00:00.000Z,1963.000749999999
Shoemaker Building,2017-01-01T05:00:00.000Z,10183.155
Shoemaker Building,2017-02-01T05:00:00.000Z,12724.84950000001
Shoemaker Building,2017-03-01T05:00:00.000Z,11815.4225
Shoemaker Building,2017-04-01T04:00:00.000Z,11541.743750000001
Shoemaker Building,2017-05-01T04:00:00.000Z,11556.98125
Shoemaker Building,2017-06-01T04:00:00.000Z,10539.64625
Shoemaker Building,2017-07-01T04:00:00.000Z,9924.3825
Shoemaker Building,2017-08-01T04:00:00.000Z,333.83375
Shoemaker Building,2017-09-01T04:00:00.000Z,139.7
Shoemaker Building,2017-10-01T04:00:00.000Z,0
Shoemaker Building,2017-11-01T04:00:00.000Z,0
Shoemaker Building,2017-12-01T05:00:00.000Z,0
Shoemaker Building,2018-01-01T05:00:00.000Z,9743.32125
Shoemaker Building,2018-02-01T05:00:00.000Z,10015.8075
Shoemaker Building,2018-05-01T04:00:00.000Z,7372.863125000001
Shoemaker Building,2018-06-01T04:00:00.000Z,4472.5232630400005
Shoemaker Building,2018-07-01T04:00:00.000Z,13.969999999999999
Shoemaker Building,2018-08-01T04:00:00.000Z,0
Shoemaker Building,2018-09-01T04:00:00.000Z,0
Shoemaker Building,2018-10-01T04:00:00.000Z,0.0057298828125
Shoemaker Building,2018-11-01T04:00:00.000Z,9626.655
Shoemaker Building,2018-12-01T05:00:00.000Z,0
Shoemaker Building,2019-01-01T05:00:00.000Z,0
Shoemaker Building,2019-02-01T05:00:00.000Z,0
Shoemaker Building,2019-03-01T05:00:00.000Z,0
Shoemaker Building,2019-04-01T04:00:00.000Z,0
Shoemaker Building,2019-05-01T04:00:00.000Z,0
Shoemaker Building,2019-06-01T04:00:00.000Z,0
Shoemaker Building,2019-07-01T04:00:00.000Z,0
Shoemaker Building,2019-08-01T04:00:00.000Z,0
Shoemaker Building,2019-09-01T04:00:00.000Z,0
Lefrak Hall,2014-10-01T04:00:00.000Z,60186.94416
Lefrak Hall,2014-11-01T04:00:00.000Z,55761.37632
Lefrak Hall,2014-12-01T05:00:00.000Z,60629.52384
Lefrak Hall,2015-01-01T05:00:00.000Z,56164.11696000001
Lefrak Hall,2015-02-01T05:00:00.000Z,57885.66720000002
Lefrak Hall,2015-03-01T05:00:00.000Z,63649.506239999995
Lefrak Hall,2015-04-01T04:00:00.000Z,52238.368800000004
Lefrak Hall,2015-05-01T04:00:00.000Z,36908.58096
Lefrak Hall,2015-06-01T04:00:00.000Z,40743.43200000001
Lefrak Hall,2015-07-01T04:00:00.000Z,62978.65344000002
Lefrak Hall,2015-08-01T04:00:00.000Z,61066.60848000002
Lefrak Hall,2015-09-01T04:00:00.000Z,60469.70976000002
Lefrak Hall,2015-10-01T04:00:00.000Z,64210.6872
Lefrak Hall,2015-11-01T04:00:00.000Z,62340.99984000001
Lefrak Hall,2015-12-01T05:00:00.000Z,60704.62272
Lefrak Hall,2016-01-01T05:00:00.000Z,59987.520000000004
Lefrak Hall,2016-02-01T05:00:00.000Z,60788.42208000002
Lefrak Hall,2016-03-01T05:00:00.000Z,59576.07888000002
Lefrak Hall,2016-04-01T04:00:00.000Z,61873.921440000006
Lefrak Hall,2016-05-01T04:00:00.000Z,60797.80944000003
Lefrak Hall,2016-06-01T04:00:00.000Z,57537.648
Lefrak Hall,2016-07-01T04:00:00.000Z,59806.870559999996
Lefrak Hall,2016-08-01T04:00:00.000Z,61154.75807999999
Lefrak Hall,2016-09-01T04:00:00.000Z,61220.698560000004
Lefrak Hall,2016-10-01T04:00:00.000Z,62719.01280000002
Lefrak Hall,2016-11-01T04:00:00.000Z,44974.84176000001
Lefrak Hall,2016-12-01T05:00:00.000Z,40744.80576
Lefrak Hall,2017-01-01T05:00:00.000Z,51382.28736000001
Lefrak Hall,2017-02-01T05:00:00.000Z,53507.952000000005
